trial_id,case_index,condition,signal,interval,changed_fields,decision,receiver_answer,released_answer,published_target,received_answer_wrong,released_answer_wrong,answer_only_equal,expectation_met
6846d0cdc742bad7d9de2d67,124,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
82df8dda3adbd17fe7866242,125,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
65f0cc339f41976c5b820a62,126,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
5f5b601e6bbe6766f363f2ef,127,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
db2f10bff506cfde14ebae08,128,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
835674f3e1e09f69aa191d0a,129,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
8d86db2ffb454a28aae4d6c1,130,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
c660dede44247cdffade6111,131,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
af59598c4f1e0a2f4176c56a,132,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
2819564c948e5368666dc2f9,133,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
78002c11ac14401161121141,134,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
3fca4a6837bfa4a8b9230e8c,135,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
f95220358f4f3062341e49fd,136,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
969cb7a024caf6de82af6180,137,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
22df403fc6bcc8d93ae29629,138,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
135e79505733e198cebc5435,139,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
b6bc036c107ee43e22c3e38f,140,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
c9c445b136559c3640b42cde,141,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
b1997b1a61aec36c29754339,142,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
40ded477e2505eeda60bd0d1,143,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
e8aee4d5e625df754c5cbe34,144,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
102dbc1113b743e7f292f946,145,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
bc7e962d147be77edae0de80,146,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
546727bb3146e2b9778f294b,147,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
5aaae617d3c38a2c1d1f335e,148,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
15b2faba8bb8cde064de14c9,149,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
54e2c5892fbce8c8a9805469,150,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
82397af7c22982c36a49bb84,151,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
e1b26c7d956722316e06e887,152,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
d980fc5deb9b779b443f773d,153,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
71be558e23082d3f5c670771,154,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
606a8137ad7e9664c3547707,155,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
9a46ed2259cdc7db7500941c,156,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
00dbfef59451c1e6c13093ea,157,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
43f09734a0c6c7887bf54dcf,158,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
50bc353e91a2afd2454d0e3a,159,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
28270c57f09a05156cb1ce54,160,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
809f0dee494fc17bbc339be4,161,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
ec91d459966156d3692d55b2,162,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
bd071870df8a879814efcaeb,163,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
b2c7a0451fe6108b075d7e8a,164,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
91e47026504e905defd29ff1,165,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
9880bccd585789733dbd327d,166,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
15644027a613b2e160ad8f7a,167,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
1430f7e60c87b537fe094ed0,168,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
676aef0b9a25f99be2cb2781,169,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
b56bfac2a57d543968e6e37e,170,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
016c4fa206b0874964955df0,171,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
cdde88ebacb287728c11597b,172,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
07d7b814ac7a73b053e5dc60,173,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
ccb61e37a03bf1c7e4f474e7,174,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
599f71a5fbfe0e5bcfb76848,175,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
3da6aa7c3c7fa485e8fdaf4e,176,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
86ffdb11375a745cf1b46234,177,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
c184a45b42d6f86a38612f9d,178,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
be25ae5dfd0925717da46a93,179,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
e570160ac3f60552bb66a129,180,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
cf5b6ccdd63d9ff19afc7f8c,181,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
8aeec43ebeb1bb732a0d3766,182,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
97c7542e36811a6f2b1f95ee,183,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
8365046c0d502ce852791f1f,184,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
dfa0252246c9e3be6712cee4,185,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
5b5060fa53b2cb5360a34829,186,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
0dfc195dbc25948369c6c64b,187,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
c4bbf8271b9a1a3923a1bd91,188,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
a3edab9f8403f7ec1189a1e0,189,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
7c7364ef75f4ba6ce31fa7b7,190,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
1bccea3404fc824988f4a254,191,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
fe9404160652711529cd667a,192,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
ddc6a06621e8215bba8ca963,193,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
3f36fb7238ca6c35fc91660d,194,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
11fe350e18b979cba75da36a,195,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
22868537ecdcabb33cb0e040,196,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
d5e6ffba9eecf01c7a71eb59,197,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
5d2f3c282b427c4bf81bb3bb,198,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
dae25e838ead9dad791ef0d9,199,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
3f548b4f982d4be6683ca380,200,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
21b9485de95c4c5ae2d554f5,201,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
75d2eda9ff405ccae14c769b,202,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
a66243b98b5e496e24e6c2a6,203,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
278bdc15d9648b9cbb03145d,204,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
c191a10f5a4f793ec30adf26,205,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
66d41c503d127f758aeec7f5,206,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
7d987ced11afd18538d339cd,207,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
fd271dce8ea1eee8dc2d8161,208,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
fcaf24d4da80d9edc0c8f4e6,209,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
107ee04af835b8aba6df675d,210,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
348cabf4b392eb4e303597ce,211,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
7b384ca7af6ef51cc6326f37,212,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
56ab9e24fd79859664025375,213,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
e693050e0418ed1c6c66eab2,214,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
21d0ccdf6ed05e3ca2e44173,215,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
44e756ca63992c26144d8f5b,216,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
50be8b338d1eebb9fb413e48,217,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
a8f4fba6c2ebf55031388046,218,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
04d7555d82f9aa5618033484,219,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
64ce435c1716f006f019a12f,220,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
d817fea8f6221f2340dc4e7b,221,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
561aa934bd73feb44d02fc6a,222,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
2de87831414f32ecc26d8732,223,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
aacec19cb68952d784cdb554,224,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
feab1c09740f77bccdf301d1,225,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
ea016e90fabace5663c8b333,226,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
96fa2cae38cf102ec5720c9c,227,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
e0d4f5e37216987711649ce6,228,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
abf913c7f8d76efb817e160f,229,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
d7c38cdf6d51940d5a6646de,230,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
27024bb68cb70287f5cdd699,231,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
3d20c839cd6d323367c6c989,232,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
50eaec1bbd17fad58588e46c,233,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
e939874b848dbf661430a0c7,234,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,B,,B,False,False,True,True
dadae842166890a3f850b3ca,235,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
fe50ce0922df1f2b908abdba,236,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
edfa939fa2e3e02862f42b10,237,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
9933aa1fb225626592886ab1,238,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
a8bfa0b94617b18c8b2eb155,239,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
f0130a7af2843f56bd6a216c,240,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,E,,E,False,False,True,True
620f2e420597312da50ac49a,241,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,G,,G,False,False,True,True
8bbb99933ceeedd3d01ef274,242,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
ce90776f325ec41a23da6ebe,243,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
97c53f5e5734a2a52183b4a2,244,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,C,,C,False,False,True,True
cd8eb5a4ec1be35e0c14db33,245,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
7e9d04eb69394e5f8f3b654f,246,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
416fabc6eaeedbdf94695c39,247,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,A,,A,False,False,True,True
b1a6b2bf47be150ce5bfff36,248,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,F,,F,False,False,True,True
f4672ad040538b23d386ffb7,249,certificate_damage,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""satisfying_order""]",WITHHOLD,D,,D,False,False,True,True
ab9b6afd3d3dfa70408517cc,0,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,D,,D,False,False,True,True
f88627ab9470c8d49d701f83,1,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,B,,B,False,False,True,True
123851927a8fbebb8300d0c3,2,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,A,,A,False,False,True,True
a7dd5ff0fe17dcdc4d5ef9cd,3,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,A,,A,False,False,True,True
d22448f1b56ccbf16978b071,4,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,F,,F,False,False,True,True
5f92f294c48cb7fb92ce02f1,5,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,B,,B,False,False,True,True
be7fde136ec350e64b4cfa41,6,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,E,,E,False,False,True,True
cf69c2df169976d1a9d544c7,7,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,B,,B,False,False,True,True
9691806db486fd6b8d3af435,8,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,C,,C,False,False,True,True
5d3626df235b34ac73113639,9,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,B,,B,False,False,True,True
c0fc5e07e5391a52fd528001,10,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,G,,G,False,False,True,True
c66035377fd73b691295e4e4,11,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,C,,C,False,False,True,True
3ff34e9482487878f7a92ac2,12,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,D,,D,False,False,True,True
a8330c0bca373b1924a27293,13,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,F,,F,False,False,True,True
ba53b546b3a7e29bae62acbe,14,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,A,,A,False,False,True,True
9de354a4c650d7db353b0a23,15,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,E,,E,False,False,True,True
1b9464bd7de5e51e0ad2f6ed,16,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,B,,B,False,False,True,True
8ac572a0b72079adf28f7cd3,17,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,E,,E,False,False,True,True
80638e09633adabffc0cfd78,18,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,G,,G,False,False,True,True
58f32f0e8c66afb4b33c76ac,19,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,A,,A,False,False,True,True
cfa5551626a5d77dbf5b40e1,20,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,D,,D,False,False,True,True
e87cf5bcbddd7e47c5f1efcb,21,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,C,,C,False,False,True,True
5397b49f262859a3062d441e,22,whole_record_replay_same_answer,SENDER_TO_RECEIVER_CHANGED,sender -> receiver,"[""case_id"", ""question"", ""question_sha256"", ""satisfying_order"", ""trial_id""]",WITHHOLD,A,,A,False,False,True,True
